date,time,constant,position,expected,received
Oct-28-2024,18:50:39,Phi,863,0,9
Oct-28-2024,18:50:39,Phi,863,0,2
Oct-28-2024,18:50:49,Phi,878,6,5
Oct-28-2024,18:53:39,Phi,2272,3,2
Oct-28-2024,18:53:39,Phi,2272,3,0
Oct-28-2024,18:53:49,Phi,2275,3,4
Oct-28-2024,18:53:56,Phi,2281,3,4
Oct-28-2024,18:53:56,Phi,2281,3,0
Oct-28-2024,18:53:56,Phi,2281,3,5
Oct-28-2024,18:54:06,Phi,2290,8,9
Oct-28-2024,18:54:10,Phi,2293,2,7
Oct-28-2024,18:54:27,Phi,2306,3,8
Oct-28-2024,18:54:27,Phi,2306,3,1
Oct-28-2024,18:57:24,Phi,3877,7,3
Oct-28-2024,18:57:25,Phi,3877,7,4
Oct-28-2024,18:59:10,Phi,3677,7,4
Oct-28-2024,18:59:56,Phi,3709,2,3
Oct-28-2024,19:00:00,Phi,3710,6,9
Oct-28-2024,19:00:06,Phi,3712,9,5
Oct-28-2024,23:53:19,Phi,1025,6,7
Oct-28-2024,23:53:33,Phi,1046,5,9
Oct-28-2024,23:53:33,Phi,1046,5,2
Oct-28-2024,23:53:46,Phi,1054,2,9
Oct-28-2024,23:53:46,Phi,1054,2,3
Oct-28-2024,23:53:46,Phi,1054,2,1
Oct-28-2024,23:54:01,Phi,1067,2,3
Oct-28-2024,23:55:26,Phi,3843,1,9
Oct-28-2024,23:55:28,Phi,3845,1,6
Oct-28-2024,23:55:38,Phi,3850,1,3
Oct-28-2024,23:55:38,Phi,3850,1,2
Oct-28-2024,23:56:59,Phi,2113,9,3
Oct-28-2024,23:57:00,Phi,2113,9,3
Oct-28-2024,23:57:18,Phi,2122,1,7
Oct-28-2024,23:57:19,Phi,2122,1,8
Oct-28-2024,23:57:20,Phi,2122,1,2
Oct-28-2024,23:57:22,Phi,2122,1,0
Oct-28-2024,23:57:24,Phi,2122,1,2
Oct-28-2024,23:57:34,Phi,2128,9,0
Oct-28-2024,23:57:35,Phi,2128,9,0
Oct-28-2024,23:58:17,Phi,2156,2,3
Oct-28-2024,23:58:33,Phi,2164,4,8
Oct-29-2024,00:01:21,Phi,3754,7,4
Oct-29-2024,00:01:23,Phi,3754,7,8
Oct-29-2024,00:01:35,Phi,3757,0,3
Oct-29-2024,00:01:36,Phi,3757,0,9
Oct-29-2024,00:01:40,Phi,3762,6,4
Oct-29-2024,00:02:23,Phi,3802,7,2
Oct-29-2024,00:02:23,Phi,3802,7,0
Oct-29-2024,00:02:24,Phi,3802,7,0
Oct-29-2024,00:03:09,Phi,3823,6,1
Oct-29-2024,00:04:17,Phi,2970,6,5
Oct-29-2024,00:04:34,Phi,2989,8,5
Oct-29-2024,00:04:34,Phi,2989,8,7
Oct-29-2024,00:05:01,Phi,3004,7,2
Oct-29-2024,00:06:23,Phi,3517,4,3
Oct-29-2024,00:06:40,Phi,3529,4,5
Oct-29-2024,00:06:47,Phi,3537,0,9
Oct-29-2024,00:09:32,Phi,3205,4,3
Oct-29-2024,00:09:47,Phi,3210,6,7
Oct-29-2024,00:09:47,Phi,3210,6,4
Oct-29-2024,00:10:14,Phi,3229,0,9
Oct-29-2024,00:11:36,Phi,3250,3,9
Oct-29-2024,00:12:47,Phi,3265,2,7
Oct-29-2024,00:12:48,Phi,3265,2,8
Oct-29-2024,00:12:57,Phi,3276,3,2
Oct-29-2024,00:15:06,Phi,2914,1,3
Oct-29-2024,00:15:06,Phi,2914,1,4
Oct-29-2024,00:15:16,Phi,2914,1,2
Oct-29-2024,00:15:17,Phi,2914,1,3
Oct-29-2024,00:16:43,Phi,3768,3,4
Oct-29-2024,00:18:11,Phi,2351,4,1
Oct-29-2024,00:18:51,Phi,2380,5,9
Oct-29-2024,00:18:55,Phi,2380,5,1
Oct-29-2024,00:19:47,Phi,2396,3,2
Oct-29-2024,00:19:47,Phi,2396,3,6
Oct-29-2024,00:19:48,Phi,2396,3,2
Oct-29-2024,00:20:09,Phi,2404,7,2
Oct-29-2024,00:21:44,Phi,2455,8,7
Oct-29-2024,00:22:58,Phi,3513,7,8
Oct-29-2024,00:22:59,Phi,3513,7,0
Oct-29-2024,00:22:59,Phi,3513,7,1
Oct-29-2024,00:22:59,Phi,3513,7,2
Oct-29-2024,00:23:04,Phi,3515,1,2
Oct-29-2024,00:23:43,Phi,3545,9,8
Oct-29-2024,00:23:44,Phi,3547,4,2
Oct-29-2024,00:24:21,Phi,3566,2,8
Oct-29-2024,00:26:09,Phi,3454,2,9
Oct-29-2024,00:26:09,Phi,3454,2,5
Oct-29-2024,00:26:28,Phi,3467,2,7
Oct-29-2024,00:27:09,Phi,3501,3,6
Oct-29-2024,00:27:09,Phi,3501,3,4
Oct-29-2024,00:29:52,Phi,3274,5,9
Oct-29-2024,00:30:12,Phi,3438,2,3
Oct-29-2024,00:30:31,Phi,3463,3,4
Oct-29-2024,09:05:39,Phi,1327,2,6
Oct-29-2024,09:05:40,Phi,1327,2,5
Oct-29-2024,09:05:40,Phi,1327,2,9
Oct-29-2024,09:05:40,Phi,1327,2,9
Oct-29-2024,09:05:41,Phi,1327,2,5
Oct-29-2024,09:06:31,Phi,1374,6,7
Oct-29-2024,09:07:34,Phi,3853,0,6
Oct-29-2024,09:09:16,Phi,2970,6,5
Oct-29-2024,09:09:49,Phi,3007,9,7
Oct-29-2024,09:09:49,Phi,3007,9,3
Oct-29-2024,09:09:49,Phi,3007,9,5
Oct-29-2024,09:12:22,Phi,1093,6,0
Oct-29-2024,09:12:27,Phi,1093,6,9
Oct-29-2024,09:13:43,Phi,1147,1,3
Oct-29-2024,09:13:48,Phi,1147,1,9
Oct-29-2024,22:51:37,Phi,2380,5,9
Oct-29-2024,22:53:54,Phi,3673,6,0
Oct-29-2024,22:55:06,Phi,3718,5,9
Oct-29-2024,22:55:21,Phi,3724,2,7
Oct-29-2024,22:55:27,Phi,3730,7,9
Oct-29-2024,22:55:27,Phi,3730,7,8
Oct-29-2024,22:55:59,Phi,3520,7,9
Oct-29-2024,22:56:09,Phi,3529,4,3
Oct-29-2024,22:56:33,Phi,3565,1,3
Oct-29-2024,22:56:54,Phi,3583,3,1
Oct-29-2024,22:56:55,Phi,3583,3,0
Oct-29-2024,22:57:27,Phi,2577,8,5
Oct-29-2024,22:57:30,Phi,2577,8,5
Oct-29-2024,22:58:10,Phi,2584,3,7
Oct-29-2024,22:58:11,Phi,2584,3,8
Oct-29-2024,22:58:20,Phi,2590,6,2
Oct-29-2024,22:58:20,Phi,2590,6,7
Oct-29-2024,22:58:55,Phi,2605,3,9
Oct-29-2024,22:58:58,Phi,2605,3,6
Oct-29-2024,22:59:00,Phi,2605,3,2
Oct-29-2024,22:59:00,Phi,2605,3,2
Oct-29-2024,22:59:00,Phi,2605,3,5
Oct-29-2024,23:00:34,Phi,2634,8,9
Oct-29-2024,23:01:05,Phi,2638,7,3
Oct-29-2024,23:01:05,Phi,2638,7,1
Oct-29-2024,23:01:06,Phi,2638,7,2
Oct-29-2024,23:05:28,Phi,3250,3,9
Oct-29-2024,23:05:30,Phi,3250,3,1
Oct-29-2024,23:06:13,Phi,3364,6,8
Oct-29-2024,23:06:18,Phi,3368,1,2
Oct-29-2024,23:06:18,Phi,3368,1,8
Oct-29-2024,23:08:08,Phi,3414,4,3
Oct-29-2024,23:08:58,Phi,3691,0,6
Oct-29-2024,23:08:59,Phi,3691,0,1
Oct-29-2024,23:08:59,Phi,3691,0,5
Oct-29-2024,23:08:59,Phi,3691,0,1
Oct-29-2024,23:09:16,Phi,3711,8,9
Oct-29-2024,23:10:13,Phi,1501,2,3
Oct-29-2024,23:10:14,Phi,1501,2,3
Oct-29-2024,23:10:25,Phi,1517,4,3
Oct-29-2024,23:10:28,Phi,1519,1,3
Oct-29-2024,23:10:31,Phi,1521,2,6
Oct-29-2024,23:10:31,Phi,1521,2,3
Oct-29-2024,23:10:31,Phi,1521,2,7
Oct-29-2024,23:12:02,Phi,2826,9,8
Oct-29-2024,23:12:32,Phi,2845,3,7
Oct-29-2024,23:12:32,Phi,2845,3,5
Oct-29-2024,23:13:11,Phi,2869,0,3
Oct-29-2024,23:13:17,Phi,2872,3,9
Oct-29-2024,23:15:31,Phi,1046,5,9
Oct-29-2024,23:15:31,Phi,1046,5,2
Oct-29-2024,23:18:21,Phi,3454,2,9
Oct-29-2024,23:18:21,Phi,3454,2,5
Oct-29-2024,23:18:47,Phi,3479,4,8
Oct-29-2024,23:18:48,Phi,3479,4,8
Oct-29-2024,23:20:18,Phi,1972,3,2
Oct-29-2024,23:20:23,Phi,1972,3,8
Oct-29-2024,23:20:44,Phi,1982,7,0
Oct-29-2024,23:20:44,Phi,1982,7,1
Oct-29-2024,23:20:58,Phi,1999,1,5
Oct-29-2024,23:21:25,Phi,2023,5,4
Oct-29-2024,23:21:26,Phi,2024,1,4
Oct-29-2024,23:22:07,Phi,3121,3,0
Oct-29-2024,23:22:07,Phi,3121,3,8
Oct-29-2024,23:22:08,Phi,3121,3,7
Oct-29-2024,23:22:25,Phi,3127,2,7
Oct-29-2024,23:22:32,Phi,3128,9,2
Oct-29-2024,23:22:59,Phi,3145,9,7
Oct-29-2024,23:23:27,Phi,3164,7,6
Oct-29-2024,23:23:27,Phi,3164,7,2
Oct-29-2024,23:23:28,Phi,3166,3,2
Oct-29-2024,23:25:14,Phi,3756,2,7
Oct-29-2024,23:25:21,Phi,3764,3,5
Oct-29-2024,23:26:44,Phi,1171,9,5
Oct-29-2024,23:26:44,Phi,1172,5,9
Oct-29-2024,23:26:45,Phi,1172,5,9
Oct-29-2024,23:26:45,Phi,1172,5,9
Oct-29-2024,23:26:59,Phi,1174,9,8
Oct-29-2024,23:26:59,Phi,1174,9,1
Oct-29-2024,23:26:59,Phi,1174,9,8
Oct-29-2024,23:27:11,Phi,1178,2,4
Oct-29-2024,23:27:12,Phi,1178,2,4
Oct-29-2024,23:27:17,Phi,1180,4,8
Oct-29-2024,23:27:17,Phi,1180,4,7
Oct-29-2024,23:27:18,Phi,1180,4,2
Oct-29-2024,23:27:18,Phi,1181,5,2
Oct-29-2024,23:27:53,Phi,1179,4,3
Oct-29-2024,23:27:55,Phi,1180,4,8
Oct-29-2024,23:28:07,Phi,1184,7,4
Oct-29-2024,23:28:15,Phi,1184,7,4
Oct-29-2024,23:28:48,Phi,1213,3,5
Oct-29-2024,23:28:48,Phi,1213,3,0
Oct-29-2024,23:28:48,Phi,1213,3,0
Oct-29-2024,23:28:51,Phi,1213,3,4
Oct-29-2024,23:29:08,Phi,1229,5,7
Oct-29-2024,23:30:44,Phi,1265,4,3
Oct-29-2024,23:30:44,Phi,1265,4,3
Oct-29-2024,23:31:29,Phi,1302,7,8
Oct-29-2024,23:31:36,Phi,1309,9,7
Oct-29-2024,23:31:36,Phi,1309,9,6
Oct-29-2024,23:33:10,Phi,2736,9,8
Oct-29-2024,23:33:39,Phi,2773,8,7
Oct-29-2024,23:33:57,Phi,2785,3,4
Oct-29-2024,23:34:48,Phi,1717,4,5
Oct-29-2024,23:35:38,Phi,1759,5,1
Oct-29-2024,23:36:04,Phi,1777,9,5
Oct-29-2024,23:36:04,Phi,1777,9,5
Oct-29-2024,23:36:04,Phi,1777,9,2
Oct-29-2024,23:36:06,Phi,1777,9,3
Oct-29-2024,23:36:12,Phi,1783,8,5
Oct-29-2024,23:36:13,Phi,1783,8,3
Oct-29-2024,23:36:24,Phi,1794,1,4
Oct-29-2024,23:37:40,Phi,1285,0,2
Oct-29-2024,23:37:40,Phi,1285,0,6
Oct-29-2024,23:38:24,Phi,1717,4,5
Oct-29-2024,23:38:24,Phi,1717,4,9
Oct-29-2024,23:38:24,Phi,1717,4,5
Oct-29-2024,23:39:21,Phi,1766,3,5
Oct-29-2024,23:39:21,Phi,1766,3,4
Oct-29-2024,23:39:25,Phi,1766,3,0
Oct-29-2024,23:39:33,Phi,1775,4,3
Oct-29-2024,23:39:33,Phi,1775,4,3
Oct-29-2024,23:39:41,Phi,1785,5,8
Oct-29-2024,23:39:45,Phi,1789,8,7
Oct-30-2024,17:07:19,Phi,3124,8,9
Oct-30-2024,17:07:19,Phi,3124,8,0
Oct-30-2024,17:07:20,Phi,3124,8,7
Oct-30-2024,17:08:11,Phi,3166,3,4
Oct-30-2024,17:08:12,Phi,3166,3,6
Oct-30-2024,17:08:12,Phi,3166,3,5
Oct-30-2024,17:08:13,Phi,3166,3,4
Oct-30-2024,17:08:15,Phi,3166,3,2
Oct-30-2024,17:11:16,Phi,1677,7,6
Oct-30-2024,17:12:14,Phi,1709,1,7
Oct-30-2024,17:12:15,Phi,1709,1,7
Oct-30-2024,17:12:40,Phi,1873,1,3
Oct-30-2024,17:12:54,Phi,1881,8,1
Oct-30-2024,17:13:07,Phi,1894,3,0
Oct-30-2024,17:13:08,Phi,1896,3,0
Oct-30-2024,17:13:25,Phi,1915,7,2
Oct-30-2024,17:13:25,Phi,1915,7,0
Oct-30-2024,17:13:39,Phi,1931,5,9
Oct-30-2024,17:17:17,Phi,1465,9,2
Oct-30-2024,17:18:21,Phi,3667,5,1
Oct-30-2024,17:18:21,Phi,3667,5,3
Oct-30-2024,17:18:21,Phi,3667,5,2
Oct-30-2024,17:20:25,Phi,1822,3,4
Oct-30-2024,17:22:15,Phi,139,7,0
Oct-30-2024,17:22:17,Phi,139,7,8
Oct-30-2024,17:22:26,Phi,153,6,5
Oct-30-2024,17:22:56,Phi,2653,9,8
Oct-30-2024,17:22:56,Phi,2653,9,3
Oct-30-2024,17:22:56,Phi,2653,9,8
Oct-30-2024,17:23:04,Phi,2655,1,2
Oct-30-2024,17:23:34,Phi,2683,5,0
Oct-30-2024,17:23:45,Phi,2689,0,2
Oct-30-2024,17:23:45,Phi,2689,0,9
Oct-30-2024,17:23:45,Phi,2689,0,1
Oct-30-2024,17:24:45,Phi,3043,7,1
Oct-30-2024,17:24:45,Phi,3043,7,0
Oct-30-2024,17:24:45,Phi,3043,7,2
Oct-30-2024,18:18:18,Phi,3071,8,7
Oct-30-2024,18:20:12,Phi,2608,3,8
Oct-30-2024,18:20:12,Phi,2608,3,1
Oct-30-2024,18:20:23,Phi,2615,5,9
Oct-30-2024,18:20:25,Phi,2616,7,9
Oct-30-2024,18:20:26,Phi,2616,7,9
Oct-30-2024,18:21:09,Phi,2652,5,8
Oct-30-2024,18:22:07,Phi,3301,5,4
Oct-30-2024,18:22:08,Phi,3301,5,9
Oct-30-2024,18:22:12,Phi,3301,5,3
Oct-30-2024,18:22:13,Phi,3301,5,4
Oct-30-2024,18:22:34,Phi,3310,4,9
Oct-30-2024,18:26:36,Phi,418,0,1
Oct-30-2024,18:26:37,Phi,418,0,1
Oct-30-2024,18:26:58,Phi,423,4,2
Oct-30-2024,18:30:04,Phi,1562,2,3
Oct-30-2024,18:30:04,Phi,1562,2,3
Oct-30-2024,18:30:05,Phi,1562,2,3
Oct-30-2024,18:30:06,Phi,1563,4,3
Oct-30-2024,18:30:58,Phi,1581,4,3
Oct-30-2024,18:31:13,Phi,1600,4,5
Oct-30-2024,18:32:16,Phi,976,5,0
Oct-30-2024,18:32:17,Phi,977,6,0
Oct-30-2024,18:34:43,Phi,391,0,1
Oct-30-2024,18:35:04,Phi,412,4,3
Oct-30-2024,18:35:18,Phi,436,6,7
Oct-30-2024,18:35:18,Phi,436,6,7
Oct-30-2024,18:35:18,Phi,436,6,1
Oct-31-2024,18:39:40,Phi,3775,6,9
Oct-31-2024,18:39:40,Phi,3775,6,3
Oct-31-2024,18:40:16,Phi,3809,9,1
Oct-31-2024,18:41:17,Phi,2281,3,4
Oct-31-2024,18:41:17,Phi,2281,3,0
Oct-31-2024,18:41:17,Phi,2281,3,5
Oct-31-2024,18:41:22,Phi,2281,3,4
Oct-31-2024,18:41:49,Phi,2308,1,6
Oct-31-2024,18:42:06,Phi,2329,4,3
Oct-31-2024,18:42:12,Phi,2330,1,4
Oct-31-2024,18:44:21,Phi,3490,6,4
Oct-31-2024,18:45:45,Phi,3575,9,8
Oct-31-2024,18:47:24,Phi,2897,8,3
Oct-31-2024,18:47:24,Phi,2897,8,2
Oct-31-2024,18:47:47,Phi,2930,7,9
Oct-31-2024,18:50:15,Phi,1996,1,6
Oct-31-2024,18:50:15,Phi,1996,1,6
Oct-31-2024,18:50:20,Phi,1999,1,6
Oct-31-2024,18:50:20,Phi,1999,1,5
Oct-31-2024,18:50:20,Phi,1999,1,5
Oct-31-2024,18:54:31,Phi,1174,9,8
Oct-31-2024,18:54:31,Phi,1174,9,1
Oct-31-2024,18:54:31,Phi,1174,9,8
Oct-31-2024,18:54:43,Phi,1189,3,4
Oct-31-2024,18:55:06,Phi,1219,4,9
Oct-31-2024,18:55:07,Phi,1221,4,1
Oct-31-2024,18:55:35,Phi,1246,6,2
Oct-31-2024,18:56:33,Phi,2059,0,5
Oct-31-2024,18:56:33,Phi,2059,0,5
Oct-31-2024,18:56:46,Phi,2066,1,5
Oct-31-2024,18:57:06,Phi,2083,5,1
Oct-31-2024,19:00:13,Phi,2782,6,8
Oct-31-2024,19:00:14,Phi,2782,6,5
Oct-31-2024,19:00:14,Phi,2782,6,4
Oct-31-2024,19:00:25,Phi,2785,3,5
Oct-31-2024,19:01:38,Phi,1249,3,0
Oct-31-2024,19:01:38,Phi,1249,3,5
Oct-31-2024,19:01:54,Phi,1258,7,9
Oct-31-2024,19:01:54,Phi,1258,7,3
Oct-31-2024,19:01:54,Phi,1258,7,9
Oct-31-2024,21:21:03,Phi,3040,3,2
Oct-31-2024,21:21:55,Phi,3637,3,2
Oct-31-2024,21:22:16,Phi,3662,4,9
Oct-31-2024,21:22:16,Phi,3662,4,7
Oct-31-2024,21:22:21,Phi,3662,4,2
Oct-31-2024,21:23:56,Phi,466,6,7
Oct-31-2024,21:25:58,Phi,3418,8,3
Oct-31-2024,21:27:38,Phi,3850,1,3
Oct-31-2024,21:27:38,Phi,3850,1,2
Oct-31-2024,21:27:38,Phi,3850,1,3
Oct-31-2024,21:28:33,Phi,3892,5,9
Oct-31-2024,21:28:45,Phi,3898,8,9
Oct-31-2024,21:28:45,Phi,3898,8,4
Oct-31-2024,21:28:45,Phi,3898,8,5
Oct-31-2024,21:28:46,Phi,3898,8,9
Oct-31-2024,21:29:55,Phi,31,6,7
Oct-31-2024,21:29:55,Phi,31,6,2
Oct-31-2024,21:29:55,Phi,31,6,0
Oct-31-2024,21:30:02,Phi,42,9,8
Oct-31-2024,21:31:39,Phi,3206,3,8
Oct-31-2024,21:31:39,Phi,3206,3,4
Oct-31-2024,21:31:41,Phi,3206,3,4
Nov-01-2024,17:14:07,Phi,1878,8,9
Nov-01-2024,17:14:28,Phi,1909,5,4
Nov-01-2024,17:14:28,Phi,1909,5,0
Nov-01-2024,17:14:28,Phi,1909,5,3
Nov-01-2024,17:17:00,Phi,1777,9,8
Nov-01-2024,17:17:12,Phi,1777,9,8
Nov-01-2024,17:17:20,Phi,1777,9,0
Nov-01-2024,17:19:41,Phi,178,6,9
Nov-01-2024,17:19:41,Phi,178,6,0
Nov-01-2024,17:21:05,Phi,221,9,6
Nov-01-2024,17:22:02,Phi,3127,2,7
Nov-01-2024,17:22:02,Phi,3127,2,9
Nov-01-2024,17:22:03,Phi,3127,2,9
Nov-01-2024,17:22:06,Phi,3127,2,7
Nov-01-2024,17:22:24,Phi,3143,0,1
Nov-01-2024,17:22:24,Phi,3143,0,3
Nov-01-2024,17:22:25,Phi,3143,0,1
Nov-01-2024,17:22:25,Phi,3143,0,3
Nov-01-2024,17:22:49,Phi,3160,0,2
Nov-01-2024,17:22:54,Phi,3164,7,3
Nov-01-2024,17:22:54,Phi,3164,7,5
Nov-01-2024,17:23:03,Phi,3176,0,6
Nov-01-2024,17:23:47,Phi,880,6,7
Nov-01-2024,17:24:31,Phi,910,9,1
Nov-01-2024,17:24:46,Phi,924,0,3
Nov-01-2024,17:24:54,Phi,925,3,1
Nov-01-2024,17:24:54,Phi,925,3,8
Nov-01-2024,17:24:54,Phi,925,3,9
Nov-01-2024,17:25:01,Phi,930,2,1
Nov-01-2024,17:25:01,Phi,930,2,9
Nov-01-2024,17:25:01,Phi,930,2,6
Nov-01-2024,17:25:02,Phi,930,2,1
Nov-01-2024,17:25:32,Phi,2653,9,8
Nov-01-2024,17:25:32,Phi,2653,9,3
Nov-01-2024,17:25:32,Phi,2653,9,8
Nov-01-2024,17:25:36,Phi,2653,9,8
Nov-01-2024,17:25:43,Phi,2655,1,2
Nov-01-2024,17:25:59,Phi,2672,4,3
Nov-01-2024,17:26:00,Phi,2672,4,7
Nov-01-2024,17:26:00,Phi,2672,4,8
Nov-01-2024,17:26:02,Phi,2673,9,7
Nov-01-2024,17:26:14,Phi,2688,6,8
Nov-01-2024,17:26:21,Phi,2697,9,7
Nov-01-2024,17:26:38,Phi,2714,3,1
Nov-01-2024,17:26:38,Phi,2714,3,0
Nov-01-2024,17:26:39,Phi,2714,3,1
Nov-01-2024,17:27:21,Phi,3680,5,7
Nov-01-2024,17:27:52,Phi,3724,2,7
Nov-01-2024,17:29:38,Phi,2344,1,5
Nov-01-2024,17:29:55,Phi,2357,3,4
Nov-01-2024,17:29:56,Phi,2358,4,3
Nov-01-2024,17:30:37,Phi,2392,5,3
Nov-01-2024,17:30:37,Phi,2392,5,9
Nov-01-2024,17:30:40,Phi,2392,5,3
Nov-01-2024,17:30:47,Phi,2398,9,1
Nov-01-2024,17:30:48,Phi,2398,9,7
Nov-01-2024,17:30:48,Phi,2398,9,6
Nov-01-2024,17:31:40,Phi,2428,5,0
Nov-01-2024,17:31:45,Phi,2431,9,5
Nov-01-2024,17:31:46,Phi,2431,9,6
Nov-01-2024,17:31:46,Phi,2431,9,2
Nov-01-2024,17:31:51,Phi,2432,6,3
Nov-01-2024,17:31:51,Phi,2432,6,3
Nov-01-2024,17:32:06,Phi,2446,5,2
Nov-01-2024,17:32:07,Phi,2446,5,9
Nov-01-2024,17:32:13,Phi,2451,0,3
Nov-01-2024,17:32:39,Phi,2461,6,3
Nov-01-2024,17:32:39,Phi,2461,6,7
Nov-01-2024,17:32:39,Phi,2461,6,1
Nov-01-2024,17:32:58,Phi,2473,5,7
Nov-01-2024,17:32:58,Phi,2473,5,3
Nov-01-2024,17:33:01,Phi,2475,4,1
Nov-01-2024,17:33:09,Phi,2476,5,4
Nov-01-2024,17:33:22,Phi,2491,4,0
Nov-01-2024,18:19:57,Phi,2527,7,1
Nov-01-2024,18:19:57,Phi,2527,7,1
Nov-01-2024,18:20:15,Phi,2535,0,9
Nov-01-2024,18:20:53,Phi,2567,9,7
Nov-01-2024,18:21:07,Phi,2573,7,2
Nov-01-2024,18:21:38,Phi,2812,5,6
Nov-01-2024,18:22:01,Phi,2836,0,4
Nov-01-2024,18:22:01,Phi,2836,0,2
Nov-01-2024,18:22:08,Phi,2839,2,8
Nov-01-2024,18:22:08,Phi,2839,2,3
Nov-01-2024,18:22:17,Phi,2845,3,4
Nov-01-2024,18:22:22,Phi,2852,5,9
Nov-01-2024,18:22:22,Phi,2852,5,2
Nov-01-2024,18:22:23,Phi,2852,5,7
Nov-01-2024,18:22:39,Phi,2869,0,7
Nov-01-2024,18:22:49,Phi,2872,3,9
Nov-01-2024,18:24:05,Phi,1062,3,2
Nov-01-2024,18:24:17,Phi,1080,4,3
Nov-01-2024,18:30:10,Phi,2165,2,1
Nov-02-2024,15:54:03,Phi,1951,0,1
Nov-02-2024,15:54:03,Phi,1951,0,7
Nov-02-2024,15:54:04,Phi,1951,0,3
Nov-02-2024,15:54:47,Phi,1999,1,6
Nov-02-2024,15:56:07,Phi,431,1,0
Nov-02-2024,15:57:40,Phi,3511,2,1
Nov-02-2024,15:58:36,Phi,3575,9,8
Nov-02-2024,15:59:13,Phi,2900,6,5
Nov-02-2024,15:59:13,Phi,2900,6,1
Nov-02-2024,16:01:41,Phi,3250,3,9
Nov-02-2024,16:01:41,Phi,3250,3,2
Nov-02-2024,16:02:28,Phi,3436,5,7
Nov-02-2024,16:05:10,Phi,2066,1,7
Nov-02-2024,16:05:34,Phi,2092,7,8
Nov-02-2024,16:06:21,Phi,2593,2,0
Nov-02-2024,16:06:44,Phi,2611,2,3
Nov-02-2024,16:06:46,Phi,2613,5,2
Nov-02-2024,16:07:11,Phi,2635,8,6
Nov-02-2024,16:07:12,Phi,2635,8,1
Nov-02-2024,16:07:12,Phi,2635,8,1
Nov-02-2024,16:07:22,Phi,2643,4,1
Nov-02-2024,16:07:22,Phi,2643,4,3
Nov-02-2024,16:08:59,Phi,3768,3,1
Nov-02-2024,16:09:00,Phi,3768,3,7
Nov-02-2024,16:09:00,Phi,3768,3,5
Nov-02-2024,16:10:45,Phi,3646,2,9
Nov-02-2024,16:10:45,Phi,3646,2,8
Nov-02-2024,16:10:46,Phi,3646,2,3
Nov-02-2024,16:12:14,Phi,3662,4,0
Nov-02-2024,16:12:51,Phi,561,9,7
Nov-02-2024,16:12:57,Phi,567,6,3
Nov-02-2024,16:13:24,Phi,596,3,4
Nov-02-2024,16:13:25,Phi,596,3,7
Nov-02-2024,16:15:38,Phi,3836,6,5
Nov-02-2024,16:15:38,Phi,3836,6,1
Nov-02-2024,16:15:46,Phi,3843,1,4
Nov-02-2024,16:15:47,Phi,3843,1,2
Nov-02-2024,16:15:56,Phi,3854,6,8
Nov-02-2024,16:16:02,Phi,3861,8,7
Nov-02-2024,16:16:13,Phi,3872,1,7
Nov-02-2024,16:18:44,Phi,2995,7,3
Nov-02-2024,16:18:59,Phi,3011,6,4
Nov-02-2024,16:18:59,Phi,3011,6,5
Nov-02-2024,16:19:36,Phi,3040,3,0
Nov-02-2024,16:20:29,Phi,1106,2,1
Nov-02-2024,16:20:30,Phi,1107,3,1
Nov-02-2024,16:20:31,Phi,1107,3,2
Nov-02-2024,16:21:43,Phi,1153,6,7
Nov-02-2024,16:23:11,Phi,1862,9,0
Nov-02-2024,16:23:11,Phi,1862,9,8
Nov-02-2024,16:23:18,Phi,1864,9,2
Nov-02-2024,16:23:19,Phi,1864,9,3
Nov-02-2024,16:23:19,Phi,1864,9,2
Nov-02-2024,16:23:21,Phi,1864,9,8
Nov-02-2024,16:23:22,Phi,1864,9,1
Nov-03-2024,18:03:38,Phi,721,0,9
Nov-03-2024,18:03:50,Phi,727,4,2
Nov-03-2024,18:04:03,Phi,730,2,1
Nov-03-2024,18:04:52,Phi,758,9,2
Nov-03-2024,18:04:53,Phi,758,9,7
Nov-03-2024,18:08:17,Phi,3667,5,6
Nov-03-2024,18:08:17,Phi,3667,5,7
Nov-03-2024,18:08:17,Phi,3667,5,8
Nov-03-2024,18:09:27,Phi,3724,2,7
Nov-03-2024,18:10:19,Phi,2431,9,5
Nov-03-2024,18:10:19,Phi,2431,9,6
Nov-03-2024,18:10:19,Phi,2431,9,2
Nov-03-2024,18:12:54,Phi,3337,0,2
Nov-03-2024,18:12:54,Phi,3337,0,6
Nov-03-2024,18:13:10,Phi,3346,7,2
Nov-03-2024,18:13:55,Phi,3043,7,2
Nov-03-2024,18:14:18,Phi,3070,1,6
Nov-03-2024,18:14:19,Phi,3070,1,3
Nov-03-2024,18:14:56,Phi,3092,7,6
Nov-03-2024,18:16:26,Phi,319,3,8
Nov-03-2024,18:16:26,Phi,319,3,9
Nov-03-2024,18:16:26,Phi,319,3,1
Nov-03-2024,18:16:34,Phi,319,3,0
Nov-03-2024,18:16:39,Phi,322,9,7
Nov-03-2024,18:16:39,Phi,322,9,5
Nov-03-2024,18:16:40,Phi,322,9,2
Nov-03-2024,18:19:26,Phi,708,3,4
Nov-03-2024,18:19:41,Phi,731,1,3
Nov-03-2024,18:21:16,Phi,133,5,7
Nov-03-2024,18:21:16,Phi,133,5,9
Nov-03-2024,18:21:18,Phi,133,5,8
Nov-03-2024,18:21:26,Phi,133,5,0
